ID,Quote Trans,Anchor,Types ,URI,Vocab,LAT,LNG,Place_Type,Citation,Relationship,Date,Location Precision 
4370c900-c4b1-4b7c-809b-35f856be4256,Claudius Crassus,char-offset:11297,PERSON,,,,,,"4,35",,425-424 B. C.,
0584f730-3fff-42c8-b068-0216f383a9ef,Cloelius Tullus,char-offset:2361,PERSON,,,,,,"4,17",,438 B.C.,
6bc63fb4-dffb-48c1-970a-16165bae5aed,"Cluilius, the Aequian",char-offset:27627,PERSON,,,,,,"4,9",,443 B.C.,
0094d32d-ccc2-4229-b0b5-9d9fdca26929,Cnaeus Cornelius,char-offset:36829,PERSON,,,,,,"4,59",,406 B.C.,
676d64d8-510f-46d4-a10d-589a3b49b64d,Cnaeus Cornelius Cossus,char-offset:9931,PERSON,,,,,,"4,49",,416-414 B. C.,
c51353cf-2626-411b-ae30-43cccca7380e,Cnaeus Cornelius Cossus,char-offset:22347,PERSON,,,,,,"4,54",,409 B.C.,
bd2149fb-a357-4c14-8033-61a3f527e421,Cnaeus Cornelius Cossus,char-offset:34713,PERSON,,,,,,"4,58",,407 B.C.,
a4100de6-390a-4c88-8a08-f292a4536a8d,Cnaeus Cornelius Cossus,char-offset:42523,PERSON,,,,,,"4,61",,404 B.C.,
5c77f724-b319-4952-806d-f183b2d03869,Collatinus Tarquin,char-offset:42526,PERSON,,,,,,"4,15",,439 B. C.,
88bb6898-8333-4c62-8603-dba08b4d46a8,Colline,char-offset:14923,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","4,22",,435 B.C.,
ec7f2baa-7877-45c2-95c4-5dad76c1c046,Corinth,char-offset:8947,PLACE,http://pleiades.stoa.org/places/570182,"Akrokorinthos|Corinthus/Korinthos|Corinthus/Korinthos, Korinthos|Akrokorinthos, Akrokorinthos",37.906045,22.878721,"sanctuary,settlement,fort","4,3",Ally,445 B.C.,
8a45ecdd-5f85-497a-a488-3117b545d046,Cornelius,char-offset:29303,PERSON,,,,,,"4,56",,408 B.C.,
208634a8-a8aa-452b-9970-341fc89a3986,Cornelius,char-offset:30400,PERSON,,,,,,"4,57",,408 B.C.,
a6cbcf90-f0a8-49b3-bd24-3b93541ebf1a,Cornelius,char-offset:37100,PERSON,,,,,,"4,59",,406 B.C.,
2f719efd-c85d-407a-8f6b-4e8c1b78764d,Corniculum,char-offset:9136,PLACE,http://pleiades.stoa.org/places/422910,"Corniculum|Corniculum, Montecelio, Guidonia Montecelio",42.023477,12.742811,"unlocated,settlement","4,3",Enemy,445 B.C.,
7b4436f2-fbf3-4bc8-841b-86fa0e46a94e,Cossus,char-offset:10154,PERSON,,,,,,"4,20",,437 B. C.,
bc1bce1a-b082-4e87-b4ae-7c7b7ebe5ad8,Cossus,char-offset:10633,PERSON,,,,,,"4,20",,437 B. C.,
e83e6b5f-76db-4a15-89d6-b09c84cfd663,Cossus,char-offset:11839,PERSON,,,,,,"4,20",,437 B. C.,
209d836c-138c-4391-96dd-e1723a01481f,Cossus,char-offset:137,PERSON,,,,,,"4,31",,428-426 B. C.,
efa54ada-5632-4d01-bd9f-941aaa5520cd,Cumae,char-offset:36237,PLACE,http://pleiades.stoa.org/places/432808,"Cumae/Kyme (Campanian)|Cyme|Cyme/Kyme, Nemrut Limanı|Misenum|Misenum, Miseno, Bacoli|Tempio di Apollo, Averno, Pozzuoli|Portus Julius, [Portus Julius], Pozzuoli|Cumae, Cuma, Pozzuoli|Piscina Mirabilis, Bacoli",38.75953,26.936283,"temple-2,port,sanctuary,tunnel,aqueduct,settlement,cistern","4,44",Unknown,420 B. C.,
01fff494-c86b-4926-80b0-46d551d92949,Cumae,char-offset:21848,PLACE,http://pleiades.stoa.org/places/432808,"Cumae/Kyme (Campanian)|Cyme|Cyme/Kyme, Nemrut Limanı|Misenum|Misenum, Miseno, Bacoli|Tempio di Apollo, Averno, Pozzuoli|Portus Julius, [Portus Julius], Pozzuoli|Cumae, Cuma, Pozzuoli|Piscina Mirabilis, Bacoli",38.75953,26.936283,"temple-2,port,sanctuary,tunnel,aqueduct,settlement,cistern","4,25",Ally,432 B.C.,
a5c1d804-5439-4a6d-8951-1b2ebb689228,Cumae,char-offset:18392,PLACE,http://pleiades.stoa.org/places/432808,"Cumae/Kyme (Campanian)|Cyme|Cyme/Kyme, Nemrut Limanı|Misenum|Misenum, Miseno, Bacoli|Tempio di Apollo, Averno, Pozzuoli|Portus Julius, [Portus Julius], Pozzuoli|Cumae, Cuma, Pozzuoli|Piscina Mirabilis, Bacoli",38.75953,26.936283,"temple-2,port,sanctuary,tunnel,aqueduct,settlement,cistern","4,52",Unknown,412-411 B. C.,
3a662f7e-1f63-4acc-8b9a-feaa3e44e531,Demaratus,char-offset:8934,PERSON,,,,,,"4,3",,445 B.C.,
46cdee4f-8cdc-4ed9-a353-cf9cb7dd75c7,Ecetrae,char-offset:37111,PLACE,http://pleiades.stoa.org/places/438730,Ecetra,,,unlocated,"4,59",Enemy,406 B.C.,
cebf563b-e1e2-4575-b9e6-3f3c2de6be8a,Ecetrae,char-offset:42692,PLACE,http://pleiades.stoa.org/places/438730,Ecetra,,,unlocated,"4,61",Unknown,404 B.C.,
223a52be-e720-4e1c-8e8b-bf6fb99ce538,Etruria,char-offset:35100,PLACE,http://pleiades.stoa.org/places/413122,Etruria/Tuscia,42.42102875,11.75274412,region,"4,12",Ally,440 B. C.,
7b530b83-f26d-4189-83c1-198614277de0,Etruria,char-offset:36095,PLACE,http://pleiades.stoa.org/places/413122,Etruria/Tuscia,42.42102875,11.75274412,region,"4,13",Ally,439 B. C.,
49a3a799-90d2-482a-98dc-b3a9ddda2f6b,Etruria,char-offset:6848,PLACE,http://pleiades.stoa.org/places/413122,Etruria/Tuscia,42.42102875,11.75274412,region,"4,18",Enemy,437 B. C.,
4170b26f-3ae9-4dd9-9227-889c7bc8e144,Etruria,char-offset:17344,PLACE,http://pleiades.stoa.org/places/413122,Etruria/Tuscia,42.42102875,11.75274412,region,"4,23",Enemy,434 B.C.,
6f15f9e5-9e1a-49a6-bd48-2dc3b7703a89,Etruria,char-offset:17701,PLACE,http://pleiades.stoa.org/places/413122,Etruria/Tuscia,42.42102875,11.75274412,region,"4,24",Enemy,433 B. C.,
f5c1f52f-b6f7-4062-873e-9045947d333c,Etruria,char-offset:18060,PLACE,http://pleiades.stoa.org/places/413122,Etruria/Tuscia,42.42102875,11.75274412,region,"4,24",,433 B. C.,
b54d2aa9-c377-4ddd-8b89-9ed97156f4e7,Etruria,char-offset:21809,PLACE,http://pleiades.stoa.org/places/413122,Etruria/Tuscia,42.42102875,11.75274412,region,"4,25",Ally,432 B.C.,
abd42c35-d71f-4f87-a50a-7554e72cef60,Etruria,char-offset:22302,PLACE,http://pleiades.stoa.org/places/413122,Etruria/Tuscia,42.42102875,11.75274412,region,"4,25",Enemy,432 B.C.,
23834f14-6c8e-439f-837c-4c1acd66d8f7,Etruria,char-offset:1410,PLACE,http://pleiades.stoa.org/places/413122,Etruria/Tuscia,42.42102875,11.75274412,region,"4,31",,428-426 B. C.,
26663b13-e488-414b-b35d-f725e74a1bbd,Etruria,char-offset:35751,PLACE,http://pleiades.stoa.org/places/413122,Etruria/Tuscia,42.42102875,11.75274412,region,"4,58",Enemy,407 B.C.,
1cc84df5-7003-4abd-beab-02ccafd1a3a3,Etruscan,char-offset:15139,PEOPLE,http://pleiades.stoa.org/places/413122,Etruria/Tuscia,42.42102875,11.75274412,region,"4,37",Ally,423 B. C.,
6cb063b9-325c-41e8-9ba1-ebf200335157,Etruscans,char-offset:15361,PEOPLE,http://pleiades.stoa.org/places/413122,Etruria/Tuscia,42.42102875,11.75274412,region,"4,37",Ally,423 B. C.,
88d4241a-c744-482e-8bd2-37da0c9b3f8e,Etruscans,char-offset:4870,PEOPLE,http://pleiades.stoa.org/places/413122,Etruria/Tuscia,42.42102875,11.75274412,region,"4,17",Enemy,438 B.C.,
4436345a-85f0-40d3-ac54-345047f93782,Etruscans,char-offset:6446,PEOPLE,http://pleiades.stoa.org/places/413122,Etruria/Tuscia,42.42102875,11.75274412,region,"4,18",Enemy,437 B. C.,
6f5687a8-b39c-4630-9085-619fe82dd42d,Etruscans,char-offset:16328,PEOPLE,http://pleiades.stoa.org/places/413122,Etruria/Tuscia,42.42102875,11.75274412,region,"4,22",Enemy,435 B.C.,
a867c7e3-90ff-446e-ae9e-d5736cb51fc2,Etruscans,char-offset:4688,PEOPLE,http://pleiades.stoa.org/places/413122,Etruria/Tuscia,42.42102875,11.75274412,region,"4,32",Enemy,426 B.C,
d8f09b1e-ca0f-4086-bd36-c6bc5dce8a7f,Etruscans,char-offset:8035,PEOPLE,http://pleiades.stoa.org/places/413122,Etruria/Tuscia,42.42102875,11.75274412,region,"4,33",Enemy,426 B.C,
a1168d62-efaa-4a1b-9e9d-0f30872c099a,Etruscans,char-offset:18640,PEOPLE,http://pleiades.stoa.org/places/413122,Etruria/Tuscia,42.42102875,11.75274412,region,"4,52",Ally,412-411 B. C.,
40fe6a28-e684-435b-be96-55163d235384,Etruscans,char-offset:42068,PEOPLE,http://pleiades.stoa.org/places/413122,Etruria/Tuscia,42.42102875,11.75274412,region,"4,61",Ally,404 B.C.,
09fbacf2-4cff-4e67-bdcb-951e5a1acd54,Fabius,char-offset:21850,PERSON,,,,,,"4,40",,423 B. C.,
416376fd-71d9-4957-9fa0-7a95f87d320e,Fabius,char-offset:29666,PERSON,,,,,,"4,43",,421 B. C.,
b5de7047-c3d9-4c8f-82ed-907c16078c3e,Fabius,char-offset:31135,PERSON,,,,,,"4,28",,431 B.C.,
a66c2fc1-f46c-4cb0-b3f7-839c5000d1f2,Fabius,char-offset:33040,PERSON,,,,,,"4,28",,431 B.C.,
8a740286-3aac-4e25-9b3a-93a399778bad,Fabius,char-offset:37234,PERSON,,,,,,"4,59",,406 B.C.,
06bc8e75-5049-4ed8-af07-960377a3624c,Fabius,char-offset:37440,PERSON,,,,,,"4,59",,406 B.C.,
06b1dc20-79b9-40db-8a29-f707cd12c7ca,Fabius,char-offset:37836,PERSON,,,,,,"4,59",,406 B.C.,
b4d37ace-639b-4f1e-b446-3acbde35dd69,Fabius,char-offset:38370,PERSON,,,,,,"4,59",,406 B.C.,
826542bb-7f24-490c-8089-bdde0e752c89,Fabius Vibulanus,char-offset:8911,PERSON,,,,,,"4,19",,437 B. C.,
220f0cc0-9a8e-45b2-ac52-7533849e3dcd,Falerii,char-offset:4816,PLACE,http://pleiades.stoa.org/places/413125,"Falerii|Falerii Veteres|Falerii Veteres, Civita Castellana|Falerii, Santa Maria di Falleri, Fabrica di Roma",42.2911,12.4146,"amphitheatre,theatre,settlement,city-gate","4,17",Ally,438 B.C.,
413ea151-e741-411c-9c66-5922d2835941,Falerii,char-offset:5208,PLACE,http://pleiades.stoa.org/places/413125,"Falerii|Falerii Veteres|Falerii Veteres, Civita Castellana|Falerii, Santa Maria di Falleri, Fabrica di Roma",42.2911,12.4146,"amphitheatre,theatre,settlement,city-gate","4,18",Enemy,437 B. C.,
474f8476-c940-407a-8ce5-c0677b46c0d7,Faliscans,char-offset:5508,PEOPLE,http://pleiades.stoa.org/places/413128,Falisci,42.25,12.25,people,"4,18",Enemy,437 B. C.,
18869752-8f96-44c1-98c7-909f25c612b8,Faliscans,char-offset:6120,PEOPLE,http://pleiades.stoa.org/places/413128,Falisci,42.25,12.25,people,"4,18",Enemy,437 B. C.,
e7eafecf-4f61-43da-af04-7bf64995eee6,Faliscans,char-offset:6216,PEOPLE,http://pleiades.stoa.org/places/413128,Falisci,42.25,12.25,people,"4,18",Enemy,437 B. C.,
e4f0f61d-d613-4d8f-b689-56e245cf8458,Faliscans,char-offset:12567,PEOPLE,http://pleiades.stoa.org/places/413128,Falisci,42.25,12.25,people,"4,21",Enemy,436 B.C.,
433cc83a-6b0f-48c7-8fa6-1ffec786f0ed,Faliscans,char-offset:14039,PEOPLE,http://pleiades.stoa.org/places/413128,Falisci,42.25,12.25,people,"4,21",Enemy,436 B.C.,
35e86da2-fa0e-4fa3-848b-6f3163bbae5d,Faliscans,char-offset:17422,PEOPLE,http://pleiades.stoa.org/places/413128,Falisci,42.25,12.25,people,"4,24",Ally,433 B. C.,
37aa775a-d366-4d40-b898-2379aba50488,Ferentinum,char-offset:16827,PLACE,http://pleiades.stoa.org/places/438734,Ferentinum,,,unlocated,"4,51",Unknown,414-413 B. C.,
49a25a64-1605-496e-bc42-bda3e90e2f93,Ferentinum,char-offset:28802,PLACE,http://pleiades.stoa.org/places/438734,Ferentinum,,,unlocated,"4,56",Ally,408 B.C.,
0077cbb2-7e10-44d2-9d43-c5e090e01a29,Ferentinum,char-offset:42677,PLACE,http://pleiades.stoa.org/places/438734,Ferentinum,,,unlocated,"4,61",Unknown,404 B.C.,
9198352d-e8a0-47f5-90f6-2efcb28d6aab,Fidenae,char-offset:26722,PLACE,http://pleiades.stoa.org/places/422923,"Fidenae|Fidenae, Borgata Fidene, Roma",41.97853,12.51232,settlement,"4,41",Enemy,423 B. C.,
ff4e4639-b454-4544-8414-820eabea6e1e,Fidenae,char-offset:37698,PLACE,http://pleiades.stoa.org/places/422923,"Fidenae|Fidenae, Borgata Fidene, Roma",41.97853,12.51232,settlement,"4,45",Enemy,419 B. C.,
bb46976f-0eb7-4f5e-90b0-c1a35b3057e3,Fidenae,char-offset:2211,PLACE,http://pleiades.stoa.org/places/422923,"Fidenae|Fidenae, Borgata Fidene, Roma",41.97853,12.51232,settlement,"4,17",Enemy,438 B.C.,
67e2ad53-c0d1-469f-8760-bb3f2d2a9d57,Fidenae,char-offset:4708,PLACE,http://pleiades.stoa.org/places/422923,"Fidenae|Fidenae, Borgata Fidene, Roma",41.97853,12.51232,settlement,"4,17",Enemy,438 B.C.,
e88f927a-5930-4987-bb0c-0d77dbd688a0,Fidenae,char-offset:4916,PLACE,http://pleiades.stoa.org/places/422923,"Fidenae|Fidenae, Borgata Fidene, Roma",41.97853,12.51232,settlement,"4,17",,438 B.C.,
7aea8682-cf41-4e4b-b0a9-bc76347b7687,Fidenae,char-offset:5320,PLACE,http://pleiades.stoa.org/places/422923,"Fidenae|Fidenae, Borgata Fidene, Roma",41.97853,12.51232,settlement,"4,18",Enemy,437 B. C.,
2ea176c3-cfba-4e26-9565-6a3ab91981d6,Fidenae,char-offset:15303,PLACE,http://pleiades.stoa.org/places/422923,"Fidenae|Fidenae, Borgata Fidene, Roma",41.97853,12.51232,settlement,"4,22",Enemy,435 B.C.,
391db65a-020f-4e72-8246-c8f0ba9db9dd,Fidenae,char-offset:17319,PLACE,http://pleiades.stoa.org/places/422923,"Fidenae|Fidenae, Borgata Fidene, Roma",41.97853,12.51232,settlement,"4,23",Enemy,434 B.C.,
627a312b-9caa-449e-abb0-caaab5c756b5,Fidenae,char-offset:22559,PLACE,http://pleiades.stoa.org/places/422923,"Fidenae|Fidenae, Borgata Fidene, Roma",41.97853,12.51232,settlement,"4,25",Enemy,432 B.C.,
5801e0dc-612b-4a4e-950c-1a36539d792e,Fidenae,char-offset:37007,PLACE,http://pleiades.stoa.org/places/422923,"Fidenae|Fidenae, Borgata Fidene, Roma",41.97853,12.51232,settlement,"4,30",Enemy,430-428 B. C.,
ac4992db-41cb-40ba-9f2a-1ae0e984c7ba,Fidenae,char-offset:38664,PLACE,http://pleiades.stoa.org/places/422923,"Fidenae|Fidenae, Borgata Fidene, Roma",41.97853,12.51232,settlement,"4,30",Enemy,430-428 B. C.,
2c8930e5-f2b4-46c6-a56b-cb5492d64d41,Fidenae,char-offset:2026,PLACE,http://pleiades.stoa.org/places/422923,"Fidenae|Fidenae, Borgata Fidene, Roma",41.97853,12.51232,settlement,"4,31",Enemy,428-426 B. C.,
b6e0aa90-d461-429b-b2fb-516cfe99b48b,Fidenae,char-offset:2058,PLACE,http://pleiades.stoa.org/places/422923,"Fidenae|Fidenae, Borgata Fidene, Roma",41.97853,12.51232,settlement,"4,31",Enemy,428-426 B. C.,
d99f4fc0-448b-45a0-8992-2df19002ebc8,Fidenae,char-offset:2166,PLACE,http://pleiades.stoa.org/places/422923,"Fidenae|Fidenae, Borgata Fidene, Roma",41.97853,12.51232,settlement,"4,31",Enemy,428-426 B. C.,
2812d5a1-3e3c-4f5a-b82e-56b5e2e98bb8,Fidenae,char-offset:2989,PLACE,http://pleiades.stoa.org/places/422923,"Fidenae|Fidenae, Borgata Fidene, Roma",41.97853,12.51232,settlement,"4,32",Enemy,426 B.C,
3e9e7ace-0d09-4176-adf1-4ae95d762167,Fidenae,char-offset:3336,PLACE,http://pleiades.stoa.org/places/422923,"Fidenae|Fidenae, Borgata Fidene, Roma",41.97853,12.51232,settlement,"4,32",Enemy,426 B.C,
95411d6f-d7cd-469b-9944-5ff2f85d98de,Fidenae,char-offset:3821,PLACE,http://pleiades.stoa.org/places/422923,"Fidenae|Fidenae, Borgata Fidene, Roma",41.97853,12.51232,settlement,"4,32",Enemy,426 B.C,
1bf9bfaa-7d04-4558-b3fe-bdb7085418fc,Fidenae,char-offset:4483,PLACE,http://pleiades.stoa.org/places/422923,"Fidenae|Fidenae, Borgata Fidene, Roma",41.97853,12.51232,settlement,"4,32",Enemy,426 B.C,
d4ef5fab-ada6-4dde-a093-11c50f7fc7eb,Fidenae,char-offset:4936,PLACE,http://pleiades.stoa.org/places/422923,"Fidenae|Fidenae, Borgata Fidene, Roma",41.97853,12.51232,settlement,"4,32",Enemy,426 B.C,
d447ec60-aac2-4bb2-bcd3-866900d0636c,Fidenae,char-offset:5771,PLACE,http://pleiades.stoa.org/places/422923,"Fidenae|Fidenae, Borgata Fidene, Roma",41.97853,12.51232,settlement,"4,33",Enemy,426 B.C,
5296d9f8-80f0-4ba1-a527-4834903eb34b,Fidenae,char-offset:6828,PLACE,http://pleiades.stoa.org/places/422923,"Fidenae|Fidenae, Borgata Fidene, Roma",41.97853,12.51232,settlement,"4,33",Enemy,426 B.C,
7221aea3-d97d-4dda-86c8-1a77f5ef5e9b,Fidenae,char-offset:10269,PLACE,http://pleiades.stoa.org/places/422923,"Fidenae|Fidenae, Borgata Fidene, Roma",41.97853,12.51232,settlement,"4,34",Enemy,426 B.C,
6107c3eb-b4f8-48dc-ace5-086e6a52af2f,Fidenates,char-offset:2705,PEOPLE,http://pleiades.stoa.org/places/422923,"Fidenae|Fidenae, Borgata Fidene, Roma",41.97853,12.51232,settlement,"4,17",Enemy,438 B.C.,
e336b96f-94b4-4838-82ed-fd6eb19302dd,Fidenates,char-offset:2841,PEOPLE,http://pleiades.stoa.org/places/422923,"Fidenae|Fidenae, Borgata Fidene, Roma",41.97853,12.51232,settlement,"4,17",Enemy,438 B.C.,
8b7b1cc2-999f-479f-9ac9-9e7a06ac1dfe,Fidenates,char-offset:3114,PEOPLE,http://pleiades.stoa.org/places/422923,"Fidenae|Fidenae, Borgata Fidene, Roma",41.97853,12.51232,settlement,"4,17",Enemy,438 B.C.,
2751185a-22e1-43b8-891a-a0261076e42c,Fidenates,char-offset:3353,PEOPLE,http://pleiades.stoa.org/places/422923,"Fidenae|Fidenae, Borgata Fidene, Roma",41.97853,12.51232,settlement,"4,17",Enemy,438 B.C.,
1e3ffb1b-203c-41fa-8282-99b135a76046,Fidenates,char-offset:6147,PEOPLE,http://pleiades.stoa.org/places/422923,"Fidenae|Fidenae, Borgata Fidene, Roma",41.97853,12.51232,settlement,"4,18",Enemy,437 B. C.,
112c3b46-9f89-4820-a376-695680885fd2,Fidenates,char-offset:8568,PEOPLE,http://pleiades.stoa.org/places/422923,"Fidenae|Fidenae, Borgata Fidene, Roma",41.97853,12.51232,settlement,"4,19",Enemy,437 B. C.,
eead6924-a979-43e0-9069-b44f943b30c4,Fidenates,char-offset:13875,PEOPLE,http://pleiades.stoa.org/places/422923,"Fidenae|Fidenae, Borgata Fidene, Roma",41.97853,12.51232,settlement,"4,21",Enemy,436 B.C.,
ee5692e3-30da-4faf-b513-6ce0ab5b8976,Fidenates,char-offset:14195,PEOPLE,http://pleiades.stoa.org/places/422923,"Fidenae|Fidenae, Borgata Fidene, Roma",41.97853,12.51232,settlement,"4,21",Enemy,436 B.C.,
f32566da-b893-452c-adad-75890ae0db59,Fidenates,char-offset:36782,PEOPLE,http://pleiades.stoa.org/places/422923,"Fidenae|Fidenae, Borgata Fidene, Roma",41.97853,12.51232,settlement,"4,30",Enemy,430-428 B. C.,
359b596b-3ac5-4083-bb52-ca403aca8371,Fidenates,char-offset:1663,PEOPLE,http://pleiades.stoa.org/places/422923,"Fidenae|Fidenae, Borgata Fidene, Roma",41.97853,12.51232,settlement,"4,31",Enemy,428-426 B. C.,
9b5454d9-1d42-4bed-ab70-0cbd67a2d76d,Fidenates,char-offset:5486,PEOPLE,http://pleiades.stoa.org/places/422923,"Fidenae|Fidenae, Borgata Fidene, Roma",41.97853,12.51232,settlement,"4,32",Enemy,426 B.C,
9fa3adcf-073d-415f-914a-e877b533e4bc,Fidenates,char-offset:8401,PEOPLE,http://pleiades.stoa.org/places/422923,"Fidenae|Fidenae, Borgata Fidene, Roma",41.97853,12.51232,settlement,"4,33",Enemy,426 B.C,
c3d0fc83-5a53-4cdf-82e1-09afe1f1c303,Furius,char-offset:16670,PERSON,,,,,,"4,51",,414-413 B. C.,
ca93549a-a9ea-4e63-83b0-4cdd8b62f3e0,Geganius Macerinus,char-offset:33850,PERSON,,,,,,"4,12",,440 B. C.,
c85adaec-2df7-4188-ade2-fa68c204057c,Gn. Julius,char-offset:27975,PERSON,,,,,,"4,27",,431 B.C.,
5bd5a3a4-0a43-4878-a495-3e5fbfbd12e2,Gnaeus Julius Mento,char-offset:24552,PERSON,,,,,,"4,26",,431 B.C.,
1429b24b-27ac-4f83-b5f1-ab7429e4b041,Hernican,char-offset:14352,PEOPLE,http://pleiades.stoa.org/places/422944,Hernici,41.74758569,13.34528397,people,"4,36",Unknown,425-424 B. C.,
ecce1fea-5ae4-49f7-a7f2-eb0669ad619b,Hernican,char-offset:15914,PEOPLE,http://pleiades.stoa.org/places/422944,Hernici,41.74758569,13.34528397,people,"4,37",Ally,423 B. C.,
88fd12d0-b1b9-40df-9c51-bfeecc85deae,Hernican,char-offset:16738,PEOPLE,http://pleiades.stoa.org/places/422944,Hernici,41.74758569,13.34528397,people,"4,51",Ally,414-413 B. C.,
81ae55c2-9e65-4938-9d62-863693462e0d,Hernican,char-offset:19451,PEOPLE,http://pleiades.stoa.org/places/422944,Hernici,41.74758569,13.34528397,people,"4,53",Ally,410 B.C.,
6e4e69e4-354b-43b6-9e71-61d447c2da14,Hernican,char-offset:25127,PEOPLE,http://pleiades.stoa.org/places/422944,Hernici,41.74758569,13.34528397,people,"4,55",Ally,409 B.C.,
36c23d57-f2da-4bf4-a6f4-fa95937639be,Hernicans,char-offset:24422,PEOPLE,http://pleiades.stoa.org/places/422944,Hernici,41.74758569,13.34528397,people,"4,26",Ally,431 B.C.,
0461f257-2039-4d56-bf8f-490fee914016,Hernicans,char-offset:34118,PEOPLE,http://pleiades.stoa.org/places/422944,Hernici,41.74758569,13.34528397,people,"4,29",Ally,431-429 B. C.,
6961ae4f-9769-4d1b-a220-250263dbd3e8,Hernici,char-offset:27772,PEOPLE,http://pleiades.stoa.org/places/422944,Hernici,41.74758569,13.34528397,people,"4,26",,431 B.C.,
eb05a28f-8dd1-4b7d-a494-b88de568a4cb,Hernici,char-offset:17188,PEOPLE,http://pleiades.stoa.org/places/422944,Hernici,41.74758569,13.34528397,people,"4,51",Ally,414-413 B. C.,
5971599c-6af9-47d3-89d3-8cb010bd7163,Hernici,char-offset:28791,PEOPLE,http://pleiades.stoa.org/places/422944,Hernici,41.74758569,13.34528397,people,"4,56",Ally,408 B.C.,
1ff5a3df-e793-4142-8559-96c050dac7d8,Horatius,char-offset:17547,PERSON,,,,,,"4,6",,445 B.C.,
c3fa9793-1dc0-4633-a245-924d3a511a14,Hortensius,char-offset:28000,PERSON,,,,,,"4,42",,422 B. C.,
6ceecc10-e689-488f-b492-8538b581664d,Hortensius,char-offset:29009,PERSON,,,,,,"4,42",,422 B. C.,
ca8f2253-96ee-4324-8ff3-43d6538793dc,Hortensius,char-offset:29347,PERSON,,,,,,"4,42",,422 B. C.,
b0d640f6-6678-4873-84cc-ff1f720b1702,Hostius Lucretius Tricipitinus,char-offset:36515,PERSON,,,,,,"4,30",,430-428 B. C.,
419749a0-82b4-47cd-a34d-6a13e5854514,Icilii,char-offset:22952,PERSON,,,,,,"4,54",,409 B.C.,
2811c015-e2cd-43e9-aee7-93e0251256e1,Icilii,char-offset:24703,PERSON,,,,,,"4,54",,409 B.C.,
9250e5d4-d59e-4501-a436-6ae622bae7e6,Icilii,char-offset:26709,PERSON,,,,,,"4,55",,409 B.C.,
18ef567c-457a-44bf-bc61-1f4b0c1b1baa,Icilii,char-offset:27679,PERSON,,,,,,"4,56",,408 B.C.,
0ca71a0b-cfea-403a-ac55-e6b84b222960,Icilius,char-offset:27339,PERSON,,,,,,"4,42",,422 B. C.,
8f6a8bea-3872-4cf7-9836-4c908fe2c50c,Italian,char-offset:8904,PEOPLE,http://sws.geonames.org/3175395,Italy,42.78740074,12.0810743,,"4,3",Ally,445 B.C.,
997eeb4a-7741-41d6-9da0-9e2f142bb2a5,Julius,char-offset:14412,PERSON,,,,,,"4,21",,436 B.C.,
df6d55ea-d112-4e87-a759-79b9032b4653,Julius,char-offset:16761,PERSON,,,,,,"4,23",,434 B.C.,
7491b631-3992-4a75-967b-8cef20b00bca,Julius,char-offset:29292,PERSON,,,,,,"4,56",,408 B.C.,
3f94b5c8-a066-4027-b35f-b87a4090de4e,Julius,char-offset:30389,PERSON,,,,,,"4,57",,408 B.C.,
18ee4439-5ea8-4b93-a416-7c9b28a494f4,Julius Julus,char-offset:11369,PERSON,,,,,,"4,35",,425-424 B. C.,
2266598a-65be-4d24-8ef1-68964da2977f,Jupiter Feretrius,char-offset:9724,PERSON,,,,,,"4,20",,437 B. C.,
9623abd8-4166-45b7-8b48-46cf3796adc1,Jupiter Feretrius,char-offset:10210,PERSON,,,,,,"4,20",,437 B. C.,
24b58099-d7d0-4eaa-a38a-fc782397b9d0,Jupiter Optimus Maximus,char-offset:4437,PERSON,,,,,,"4,2",,445 B.C.,
be43c141-5b4d-427c-b3ec-c2a434d32a07,Kaeso Fabius Ambustus,char-offset:22790,PERSON,,,,,,"4,54",,409 B.C.,
c1aa2a84-0420-4efa-8211-acdb7e9d2aef,Kaeso Fabius Ambustus,char-offset:42548,PERSON,,,,,,"4,61",,404 B.C.,
e8824df8-6143-49f9-b678-1ffac9cd6b8b,L. Atilius,char-offset:19539,PERSON,,,,,,"4,7",,444 B. C.,
9f34bdf0-3cb2-488e-a47f-1a13ef75d6dd,L. Furius Medullinus,char-offset:33007,PERSON,,,,,,"4,44",,420 B. C.,
0ff15ecb-4db0-44e3-b264-f41f45152091,L. Furius Medullinus,char-offset:22037,PERSON,,,,,,"4,25",,432 B.C.,
98f685d0-a9c2-4883-85da-384430a5fc80,L. Furius Medullinus,char-offset:10711,PERSON,,,,,,"4,35",,425-424 B. C.,
d045b8e1-fadd-4d91-82e6-fe7d0956ab33,L. Furius Medullinus,char-offset:15107,PERSON,,,,,,"4,51",,414-413 B. C.,
19296d1e-29aa-4f7d-bd1a-2e53b31cc945,L. Furius Medullinus,char-offset:22375,PERSON,,,,,,"4,54",,409 B.C.,
0df21e10-dce4-4f71-9cfc-dea2772b4b42,L. Furius Medullinus,char-offset:33143,PERSON,,,,,,"4,57",,408 B.C.,
cd53d899-e932-4273-a75f-62ef80e600e1,L. Furius Medullinus,char-offset:41849,PERSON,,,,,,"4,61",,404 B.C.,
